ID;Size;Genero_1;Genero_2;Genero_3;Original Release Date;Current Version Release Date
1060113011;63981568; Strategy; Education; Puzzle;14/01/2016;06/03/2019
1060221624;239517696; Casual; Strategy; Entertainment;03/05/2016;24/09/2016
1060224191;39598080; Strategy; Puzzle;;26/07/2016;26/07/2016
1060490574;114843648; Trivia; Strategy;;22/01/2016;04/09/2018
1060704812;210697216; Action; Strategy; Entertainment;09/11/2016;18/07/2019
1061005444;18770944; Strategy; Puzzle;;06/05/2016;05/06/2016
1061005444;18770944; Strategy; Puzzle;;06/05/2016;05/06/2016
1061143749;125702144; Strategy; Casual;;30/12/2016;04/10/2018
1061409382;18076672; Strategy; Board; Entertainment;19/07/2016;19/07/2016
1061478793;175168512; Puzzle; Strategy;;21/02/2016;21/02/2016
1061503350;84416512; Action; Strategy; Entertainment;04/01/2016;04/01/2016
1061529759;109858816; Strategy;;;22/04/2016;22/04/2016
1061533081;311689216; Card; Strategy;;26/08/2018;26/09/2018
1061545342;86966272; Strategy; Entertainment; Simulation;13/04/2016;16/05/2016
1061619071;104446976; Casual; Entertainment; Strategy;07/07/2016;04/11/2016
1061733193;548883456; Role Playing; Entertainment; Strategy;20/10/2016;03/04/2019
1061782177;78536704; Strategy; Casual; Entertainment;06/01/2016;11/10/2017
1061829832;171514880; Entertainment; Strategy; Puzzle;06/04/2016;13/11/2017
1061896024;482507776; Entertainment; Action; Strategy;04/05/2017;15/07/2019
1062097152;81105920; Strategy; Entertainment; Role Playing;24/03/2016;22/07/2019
1062168249;89246720; Role Playing; Strategy;;02/09/2016;04/01/2018
1062355842;31392768; Strategy; Card;;14/03/2016;12/06/2017
1062610223;126638080; Sports; Strategy; Sports;27/01/2016;27/07/2019
1062770717;195319808; Strategy; Simulation;;18/01/2016;20/02/2019
1062771028;271782912; Entertainment; Action; Strategy;28/01/2016;28/01/2016
1062777631;145858560; Strategy; Card;;27/01/2016;03/05/2016
1062807600;211608576; Entertainment; Board; Strategy;16/01/2016;16/01/2016
1063160200;137006080; Racing; Entertainment; Strategy;17/06/2016;17/06/2016
1063166191;117106688; Strategy; Card;;01/07/2019;01/07/2019
1063177990;28746752; Casual; Strategy;;20/03/2016;04/12/2016
1063238319;16247808; Card; Strategy;;08/08/2017;09/01/2018
1063305745;359085056; Strategy; Entertainment; Adventure;10/09/2016;26/09/2016
1063633802;100179968; Strategy; Simulation;;03/03/2016;31/03/2016
1063634395;153912320; Adventure; Entertainment; Strategy;11/02/2016;01/03/2016
1063881002;33347584; Strategy; Casual;;22/01/2016;30/06/2016
1063882966;7570432; Strategy; Simulation; Entertainment;13/05/2016;13/05/2016
1064002670;39404544; Strategy; Puzzle;;16/01/2016;25/02/2016
1064023974;101362688; Strategy; News; Role Playing;31/05/2016;29/09/2016
1064025141;87256064; Action; Strategy;;08/12/2016;26/03/2019
1064051044;34189312; Board; Strategy;;19/01/2016;24/02/2018
1064833256;146112512; Role Playing; Strategy;;23/01/2016;23/01/2016
1064864301;149006336; Strategy; Action;;14/10/2016;27/04/2018
1064880665;22293504; Strategy; Casual;;17/01/2016;17/01/2016
1064897387;782688256; Role Playing; Strategy;;19/05/2017;30/07/2019
1065127760;14503936; Strategy; Entertainment; Casual;14/04/2016;23/05/2019
1065272342;154234880; Strategy; Board; Education;09/03/2016;15/12/2018
1065296883;85118976; Strategy; Card; Social Networking;22/02/2016;15/03/2018
1065459505;368794624; Strategy;;;02/03/2016;15/07/2019
1065519317;62851072; Strategy; Puzzle;;27/01/2016;31/08/2016
1065519624;152207360; Casual; Strategy; Entertainment;17/02/2016;02/05/2017
1065773025;82834432; Entertainment; Strategy; Simulation;25/01/2016;02/10/2017
1065786902;47504384; Strategy; Action;;09/03/2016;09/03/2016
1065799742;138543104; Role Playing; Strategy;;09/01/2016;09/01/2016
1065834036;98011136; Simulation; Entertainment; Strategy;17/11/2016;10/04/2018
1066099183;40258560; Strategy; Casual; Entertainment;22/01/2016;22/01/2016
1066191903;10567680; Simulation; Strategy;;09/01/2016;09/01/2016
1066217983;50556928; Simulation; Strategy; Entertainment;21/01/2016;27/02/2016
1066479244;28706816; Strategy; Education;;13/01/2016;15/04/2019
1066594326;23875584; Strategy; Puzzle;;04/02/2016;04/02/2016
1066603295;25432064; Strategy; Puzzle;;04/02/2016;04/02/2016
1066691924;18526208; Simulation; Entertainment; Strategy;27/01/2016;27/01/2016
1066768620;688504832; Strategy;;;26/01/2016;23/07/2016
1066770091;57495552; Adventure; Strategy; Entertainment;05/02/2016;05/02/2016
1066858852;110510080; Simulation; Entertainment; Strategy;22/01/2016;22/01/2016
1067218435;118942720; Entertainment; Puzzle; Strategy;15/03/2017;23/10/2017
1067271453;39780352; Strategy; Adventure;;21/01/2016;21/01/2016
1067498479;76950528; Strategy;;;26/04/2016;24/11/2018
1067535262;27651072; Strategy; Puzzle;;10/01/2016;10/01/2016
1067554657;49075200; Board; Entertainment; Strategy;04/01/2016;24/03/2017
1067577272;45409280; Puzzle; Strategy;;14/12/2016;19/12/2016
1067604882;71773184; Casual; Strategy;;13/01/2016;20/06/2017
1067644217;31575040; Strategy; Entertainment; Board;09/01/2016;12/07/2019
1067647568;24018944; Strategy; Role Playing; Entertainment;08/01/2016;28/10/2016
1067654972;37438464; Strategy; Board; Entertainment;19/02/2018;26/02/2018
1067702341;31369216; Puzzle; Strategy; Entertainment;08/01/2016;30/10/2017
1067717561;257165312; Strategy; Puzzle; Entertainment;22/02/2016;08/08/2016
1067773157;121705472; Simulation; Entertainment; Strategy;02/02/2016;30/05/2016
1067810278;164879360; Strategy;;;17/02/2016;02/03/2018
1068007420;27687936; Strategy; Family;;20/03/2016;30/05/2017
1068038240;25784320; Strategy; Puzzle;;04/02/2016;04/02/2016
1068040212;24211456; Puzzle; Strategy;;04/02/2016;04/02/2016
1068064529;61829120; Sports; Casual; Strategy;19/01/2016;15/03/2016
1068096827;340698112; Strategy; Education;;09/09/2016;03/05/2017
1068194897;57274368; Strategy; Entertainment; Board;28/01/2016;28/01/2016
1068208338;10875904; Entertainment; Strategy; Puzzle;06/01/2016;31/08/2016
1068288930;33153024; Entertainment; Simulation; Strategy;13/01/2016;13/01/2016
1068366937;461613056; Simulation; Education; Strategy;15/07/2016;25/07/2019
1068420469;98839552; Entertainment; Strategy; Action;19/01/2016;19/01/2016
1068530124;387306496; Action; Strategy;;12/09/2016;12/09/2016
1068722584;19248128; Strategy; Racing;;03/02/2016;12/12/2016
1068725271;14806016; Health & Fitness; Puzzle; Strategy;06/01/2016;06/01/2016
1068916272;27688960; Strategy; Puzzle;;06/01/2016;06/01/2016
1068917337;33771520; Strategy; Puzzle;;12/01/2016;12/01/2016
1069160488;267439104; Entertainment; Strategy; Simulation;26/10/2016;19/07/2019
1069162618;84971520; Strategy; Puzzle;;28/11/2016;20/12/2016
1069241664;14179328; Strategy; Casual;;01/03/2016;01/03/2016
1069293090;47075328; Board; Entertainment; Strategy;17/02/2016;17/02/2016
1069298348;106335232; Strategy; Family;;26/01/2016;04/03/2016
1069302081;114999296; Strategy;;;09/01/2016;03/06/2016
1069344527;43384832; Action; Strategy; Entertainment;27/01/2016;27/01/2016
1069370674;788805632; Strategy; Racing;;29/08/2017;24/07/2019
1069393146;28285952; Navigation; Board; Strategy;04/03/2016;06/05/2016
1069393659;99701760; Utilities; Strategy; Card;13/01/2016;13/01/2016
1069445489;197344256; Strategy; Action;;01/09/2018;21/09/2018
1069619421;145203200; Simulation; Strategy; Entertainment;21/03/2016;16/08/2016
1069691018;90133504; Strategy; Action;;04/02/2016;05/08/2018
1069719349;78835712; Strategy;;;05/03/2016;13/04/2019
1069732251;17358848; Strategy; Puzzle; Entertainment;14/01/2016;21/03/2016
1069733176;12981248; Board; Strategy;;12/09/2016;16/10/2017
1069876775;10203136; Strategy; Entertainment; Family;05/01/2016;24/02/2016
1070087782;181186560; Board; Strategy; Entertainment;03/09/2016;27/05/2019
1070096038;32038912; Strategy; Role Playing;;23/01/2016;23/01/2016
1070103675;54394880; Entertainment; Strategy; Trivia;04/01/2017;28/02/2017
1070165112;11374592; Strategy; Family; Entertainment;06/01/2016;24/02/2016
1070235580;197942272; Puzzle; Strategy; Entertainment;02/06/2016;02/06/2016
1070264927;103197696; Entertainment; Trivia; Strategy;27/01/2016;27/01/2016
1070497195;26455040; Strategy; Board; Entertainment;14/01/2016;13/10/2017
1070570169;175268864; Strategy;;;11/01/2016;11/01/2016
1070737512;156438528; Role Playing; Entertainment; Strategy;20/06/2016;12/09/2016
1070746991;27963392; Sports; Strategy;;07/01/2016;07/01/2016
1070828182;43600896; Strategy; Action;;12/01/2016;30/01/2018
1070890316;23345152; Action; Strategy;;18/01/2016;17/02/2016
1070901538;56675328; Strategy; Entertainment; Card;08/01/2016;23/01/2016
1070918373;17064960; Board; Strategy; Sports;09/01/2016;03/02/2017
1070965819;31937536; Strategy; Simulation;;24/03/2016;24/03/2016
1070969129;133809152; Entertainment; Puzzle; Strategy;13/01/2016;12/02/2016
1070998250;25203712; Strategy;;;08/01/2016;16/03/2016
1071004626;20454400; Entertainment; Puzzle; Strategy;15/01/2016;15/01/2016
1071046551;40648704; Strategy; Simulation;;15/01/2016;15/01/2016
1071055028;180777984; Puzzle; Entertainment; Strategy;22/01/2016;22/01/2016
1071092415;79393792; Entertainment; Puzzle; Strategy;29/01/2016;30/03/2016
1071092436;78427136; Entertainment; Puzzle; Strategy;27/01/2016;09/03/2016
1071125486;130063360; Puzzle; Strategy; Entertainment;03/05/2016;03/05/2016
1071127404;20591616; Entertainment; Strategy; Board;16/02/2016;25/02/2019
1071180622;33734656; Entertainment; Strategy; Casual;07/01/2016;07/01/2016
1071217792;5233664; Entertainment; Trivia; Strategy;02/02/2016;02/02/2016
1071227443;17199104; Entertainment; Action; Strategy;18/01/2016;18/01/2016
1071237003;6785024; Puzzle; Strategy;;22/03/2016;22/03/2016
1071260535;22777856; Entertainment; Casual; Strategy;07/01/2016;02/03/2016
1071268467;36470784; Strategy; Puzzle; Entertainment;12/01/2016;20/01/2016
1071331131;328246272; Entertainment; Strategy; Simulation;23/01/2016;23/01/2016
1071339217;123011072; Adventure; Strategy;;14/05/2016;22/04/2019
1071341167;275671040; Role Playing; Strategy;;05/02/2016;02/06/2016
1071345236;308996096; Action; Entertainment; Strategy;23/01/2016;23/01/2016
1071359599;89668608; Strategy; Action;;09/01/2016;28/10/2016
1071366753;115323904; Strategy; Simulation;;27/01/2016;28/02/2019
1071441097;216190976; Trivia; Strategy; Entertainment;09/01/2016;09/01/2016
1071454521;54769664; Entertainment; Strategy; Board;21/01/2016;24/03/2017
1071492628;29794304; Strategy; Entertainment; Action;08/01/2016;08/01/2016
1071514528;93089792; Strategy; Board;;27/05/2016;20/06/2019
1071646549;35409920; Simulation; Strategy;;20/02/2019;20/02/2019
1071668808;14499840; Action; Strategy;;27/01/2016;21/02/2017
1071673198;169772032; Simulation; Strategy;;13/01/2017;25/07/2019
1071713445;49414144; Strategy; Puzzle; Entertainment;09/01/2016;25/09/2017
1071713600;48888832; Strategy; Card;;27/02/2016;13/08/2018
1071714957;24676352; Word; Entertainment; Strategy;20/02/2016;13/07/2016
1071715076;148575232; Strategy;;;28/01/2016;12/06/2017
1071717621;22321152; Entertainment; Role Playing; Strategy;11/05/2016;16/05/2016
1071741179;12805120; Entertainment; Puzzle; Strategy;09/01/2016;09/01/2016
1071744151;151521280; Strategy; Simulation;;06/04/2016;02/08/2019
1071754837;96816128; Family; Strategy;;14/01/2016;04/02/2016
1071762427;18028544; Strategy; Action; Entertainment;11/01/2018;11/01/2018
1071802136;43175936; Puzzle; Strategy; Entertainment;05/01/2016;05/01/2016
1071872415;6171648; Entertainment; Board; Strategy;11/01/2016;11/01/2016
1071933563;148415488; Strategy;;;16/01/2016;16/01/2016
1071940298;76924928; Action; Strategy; Entertainment;25/07/2016;25/07/2016
1071944832;2300928; Simulation; Strategy; Utilities;11/01/2016;05/08/2016
1071976327;453232640; Strategy; Role Playing;;31/03/2016;19/07/2019
1072074667;109412352; Strategy; Finance; Simulation;24/01/2016;08/06/2019
1072285648;40034304; Strategy; Travel; Family;19/01/2016;29/02/2016
1072300113;152228864; Puzzle; Strategy; Entertainment;22/01/2016;23/02/2016
1072421639;99325952; Strategy; Travel; Puzzle;13/01/2016;18/08/2017
1072630365;107899904; Adventure; Strategy;;19/01/2017;10/03/2017
1072686232;46040064; Adventure; Strategy;;22/01/2016;22/01/2016
1072803366;23298048; Puzzle; Strategy; Entertainment;13/01/2016;13/01/2016
1072842879;186805248; Family; Strategy; Education;04/05/2017;21/02/2019
1072881532;184811520; Strategy; Entertainment; Role Playing;18/08/2016;16/11/2016
1072917825;248298496; Strategy; Puzzle;;10/02/2016;25/02/2016
1072954467;71181312; Strategy; Puzzle;;03/09/2016;03/09/2016
1073004860;18653184; Card; Strategy;;02/06/2016;23/05/2018
1073023329;688936960; Strategy;;;06/02/2016;29/07/2016
1073125597;187782144; Sports; Business; Strategy;20/10/2016;08/07/2019
1073166827;306188288; Strategy; Action;;14/01/2016;10/10/2018
1073241727;215164928; Education; Strategy;;22/01/2016;22/01/2016
1073305985;102489088; Strategy;;;04/05/2016;04/05/2016
1073306777;37646336; Strategy; Simulation;;20/02/2019;20/02/2019
1073327507;6933504; Strategy; Casual;;30/01/2016;30/01/2016
1073375437;11945984; Simulation; Strategy;;27/05/2016;21/02/2018
1073385830;29455360; Card; Strategy; Entertainment;27/01/2016;12/01/2019
1073399150;246130688; Puzzle; Strategy; Entertainment;25/01/2016;17/02/2016
1073415724;147293184; Strategy; Action;;15/01/2017;11/09/2017
1073469926;68007936; Puzzle; Entertainment; Strategy;19/12/2016;31/01/2017
1073489953;23969792; Puzzle; Strategy; Entertainment;19/01/2016;19/01/2016
1073501073;223518720; Strategy; Simulation; Entertainment;23/03/2016;17/12/2018
1073523686;118722560; Strategy; Family;;06/04/2016;24/09/2017
1073531290;7076864; Board; Strategy; Education;22/01/2016;22/01/2016
1073564008;196059136; Strategy; Casino;;27/01/2016;27/01/2016
1073565225;64700416; Strategy;;;20/01/2016;25/02/2016
1073578968;92662784; Strategy; Adventure; Entertainment;27/01/2016;19/07/2016
1073634515;64050176; Role Playing; Strategy;;17/01/2016;28/08/2018
1073777777;24906752; Entertainment; Strategy; Action;03/09/2016;03/09/2016
1073795334;9966592; Strategy; Simulation;;16/01/2016;16/01/2016
1073844409;55785472; Strategy; Family; Entertainment;19/01/2016;04/11/2016
1073846385;173544448; Entertainment; Simulation; Strategy;01/02/2016;18/03/2019
1073909550;90634240; Strategy; Sports; Sports;29/09/2016;20/03/2019
1073943593;245004288; Entertainment; Strategy; Puzzle;03/06/2016;08/01/2017
1073970433;15682560; Entertainment; Strategy; Action;18/01/2016;15/07/2017
1074068315;173154304; Entertainment; Strategy; Simulation;26/05/2016;07/05/2018
1074097542;84545536; Travel; Puzzle; Strategy;17/01/2016;25/10/2017
1074221449;39281664; Strategy; Board; Entertainment;21/01/2016;01/12/2016
1074223087;78341120; Entertainment; Role Playing; Strategy;08/03/2016;13/07/2017
1074231713;9545728; Strategy; Education; Puzzle;18/01/2016;29/11/2017
1074466426;82023424; Strategy; Entertainment; Puzzle;08/02/2016;31/03/2016
1074467055;78404608; Strategy; Entertainment; Puzzle;12/02/2016;09/03/2016
1074600738;43804672; Strategy; Entertainment; Role Playing;04/07/2016;19/09/2017
1074763660;56698880; Entertainment; Puzzle; Strategy;21/01/2016;17/11/2017
1075786232;11828224; Entertainment; Strategy; Puzzle;30/01/2016;09/04/2017
1075807056;77791232; Strategy; Adventure; Sports;28/01/2016;15/03/2016
1075880285;72631296; Strategy; Puzzle;;28/01/2016;29/11/2016
1075897841;19622912; Strategy; Photo & Video; Word;21/01/2016;25/07/2018
1075912959;13668352; Strategy; Puzzle;;23/01/2016;16/08/2016
1075923082;17487872; Puzzle; Strategy;;24/03/2016;24/03/2016
1076051866;12570624; Strategy; Entertainment; Puzzle;22/01/2016;23/04/2016
1076056139;54308864; Strategy; Social Networking; Puzzle;04/02/2016;13/11/2017
1076070197;71496704; Entertainment; Music; Strategy;24/02/2016;27/05/2016
1076070950;74483712; Family; Strategy;;24/01/2016;15/05/2016
1076073183;35512320; Simulation; Strategy;;19/02/2019;19/02/2019
1076085137;119997440; Strategy; Adventure;;12/03/2016;28/09/2016
1076098250;24002560; Entertainment; Casual; Strategy;23/01/2016;26/06/2019
1076130445;21369856; Card; Entertainment; Strategy;22/01/2016;22/01/2016
1076153380;33854464; Trivia; Entertainment; Strategy;22/01/2016;22/01/2016
1076154339;41692160; Strategy; Casual;;19/01/2016;27/01/2016
1076154339;41692160; Strategy; Casual;;19/01/2016;27/01/2016
1076158483;19354624; Casual; Entertainment; Strategy;22/01/2016;15/07/2017
1076161843;34273280; Strategy; Entertainment; Puzzle;22/03/2016;17/06/2019
1076186214;16506880; Entertainment; Strategy;;11/10/2016;25/01/2017
1076216333;66546688; Travel; Strategy; Simulation;24/02/2016;14/06/2016
1076268353;73821184; Strategy; Action;;10/02/2016;09/10/2016
1076348793;94428160; Card; Strategy;;26/01/2016;12/02/2019
1076384923;61853696; Strategy; Entertainment; Casual;22/06/2016;08/10/2016
1076457614;10433536; Strategy; Role Playing;;23/01/2016;23/01/2016
1076622926;20787200; Strategy; Board;;29/02/2016;22/03/2019
1076628341;18794496; Puzzle; Entertainment; Strategy;06/04/2016;14/03/2019
1076718298;15336448; Casual; Strategy;;01/02/2016;01/02/2016
1076726008;28335104; Strategy; Board; Entertainment;05/03/2016;05/03/2016
1076753948;19205120; Puzzle; Strategy;;29/01/2016;29/01/2016
1076848276;118621184; Strategy; Simulation; Entertainment;29/01/2016;29/01/2016
1077032842;121235456; Strategy; Simulation;;22/06/2016;06/07/2019
